Date,Pu_Id,Pu_Title,total_input,total_output,ontime_output,Hourly_AHT,AHT_Target,AHT_Ratio,Productivity,SLA
2026-03-23 18:00:00,543211,TR_Category_A_1,1426,1421,1421,39,45,0.8666666666666667,92.3076923076923,1.0
2026-03-23 19:00:00,543211,TR_Category_A_1,1539,1540,1305,44,45,0.9777777777777777,81.81818181818181,0.85
2026-03-23 20:00:00,543211,TR_Category_A_1,1620,1620,1531,38,45,0.8444444444444444,94.73684210526316,0.95
2026-03-23 21:00:00,543211,TR_Category_A_1,1765,1760,1760,42,45,0.9333333333333333,85.71428571428571,1.0
2026-03-23 22:00:00,543211,TR_Category_A_1,1832,1833,1833,37,45,0.8222222222222222,97.29729729729729,1.0
2026-03-23 23:00:00,543211,TR_Category_A_1,1659,1657,1540,42,45,0.9333333333333333,85.71428571428571,0.93
2026-03-23 00:00:00,246069,TR_Category_A_2,1003,1004,1004,44,55,0.8,81.81818181818181,1.0
2026-03-23 01:00:00,246069,TR_Category_A_2,978,981,851,38,55,0.6909090909090909,94.73684210526316,0.87
2026-03-23 02:00:00,246069,TR_Category_A_2,958,955,782,35,55,0.6363636363636364,102.85714285714286,0.82
2026-03-23 03:00:00,246069,TR_Category_A_2,819,823,823,43,55,0.7818181818181819,83.72093023255815,1.0
2026-03-23 04:00:00,246069,TR_Category_A_2,622,625,504,36,55,0.6545454545454545,100.0,0.81
2026-03-23 05:00:00,246069,TR_Category_A_2,371,372,372,40,55,0.7272727272727273,90.0,1.0
2026-03-23 06:00:00,246069,TR_Category_A_2,418,419,419,48,55,0.8727272727272727,75.0,1.0
2026-03-23 07:00:00,246069,TR_Category_A_2,362,359,359,42,55,0.7636363636363637,85.71428571428571,1.0
2026-03-23 08:00:00,246069,TR_Category_A_2,351,352,352,39,55,0.7090909090909091,92.3076923076923,1.0
2026-03-23 09:00:00,246069,TR_Category_A_2,465,469,469,43,55,0.7818181818181819,83.72093023255815,1.0
2026-03-23 10:00:00,246069,TR_Category_A_2,485,481,481,43,55,0.7818181818181819,83.72093023255815,1.0
2026-03-23 11:00:00,246069,TR_Category_A_2,492,490,490,36,55,0.6545454545454545,100.0,1.0
2026-03-23 12:00:00,246069,TR_Category_A_2,639,634,607,49,55,0.8909090909090909,73.46938775510205,0.96
2026-03-23 13:00:00,246069,TR_Category_A_2,698,694,694,41,55,0.7454545454545455,87.8048780487805,1.0
2026-03-23 14:00:00,246069,TR_Category_A_2,777,774,774,43,55,0.7818181818181819,83.72093023255815,1.0
2026-03-23 15:00:00,246069,TR_Category_A_2,975,974,974,35,55,0.6363636363636364,102.85714285714286,1.0
2026-03-23 16:00:00,246069,TR_Category_A_2,957,959,959,36,55,0.6545454545454545,100.0,1.0
2026-03-23 17:00:00,246069,TR_Category_A_2,972,967,799,47,55,0.8545454545454545,76.59574468085107,0.83
2026-03-23 18:00:00,246069,TR_Category_A_2,1080,1078,1078,49,55,0.8909090909090909,73.46938775510205,1.0
2026-03-23 19:00:00,246069,TR_Category_A_2,1198,1201,1147,37,55,0.6727272727272727,97.29729729729729,0.96
2026-03-23 20:00:00,246069,TR_Category_A_2,1157,1160,1160,37,55,0.6727272727272727,97.29729729729729,1.0
2026-03-23 21:00:00,246069,TR_Category_A_2,1387,1390,1390,38,55,0.6909090909090909,94.73684210526316,1.0
2026-03-23 22:00:00,246069,TR_Category_A_2,1413,1414,1163,36,55,0.6545454545454545,100.0,0.82
2026-03-23 23:00:00,246069,TR_Category_A_2,1211,1208,1140,40,55,0.7272727272727273,90.0,0.94
2026-03-23 00:00:00,922460,EN_Category_B_1,1148,1149,944,44,45,0.9777777777777777,81.81818181818181,0.82
2026-03-23 01:00:00,922460,EN_Category_B_1,1102,1100,983,39,45,0.8666666666666667,92.3076923076923,0.89
2026-03-23 02:00:00,922460,EN_Category_B_1,1042,1045,1016,33,45,0.7333333333333333,109.0909090909091,0.97
2026-03-23 03:00:00,922460,EN_Category_B_1,1026,1024,1024,36,45,0.8,100.0,1.0
2026-03-23 04:00:00,922460,EN_Category_B_1,726,729,662,41,45,0.9111111111111111,87.8048780487805,0.91
2026-03-23 05:00:00,922460,EN_Category_B_1,485,484,484,33,45,0.7333333333333333,109.0909090909091,1.0
2026-03-23 06:00:00,922460,EN_Category_B_1,408,407,407,42,45,0.9333333333333333,85.71428571428571,1.0
2026-03-23 07:00:00,922460,EN_Category_B_1,430,430,430,34,45,0.7555555555555555,105.88235294117646,1.0
2026-03-23 08:00:00,922460,EN_Category_B_1,469,473,473,41,45,0.9111111111111111,87.8048780487805,1.0
2026-03-23 09:00:00,922460,EN_Category_B_1,483,479,479,38,45,0.8444444444444444,94.73684210526316,1.0
2026-03-23 10:00:00,922460,EN_Category_B_1,487,485,422,36,45,0.8,100.0,0.87
2026-03-23 11:00:00,922460,EN_Category_B_1,569,569,569,36,45,0.8,100.0,1.0
2026-03-23 12:00:00,922460,EN_Category_B_1,686,688,631,47,45,1.0444444444444445,76.59574468085107,0.92
2026-03-23 13:00:00,922460,EN_Category_B_1,778,780,671,35,45,0.7777777777777778,102.85714285714286,0.86
2026-03-23 14:00:00,922460,EN_Category_B_1,982,979,963,40,45,0.8888888888888888,90.0,0.98
2026-03-23 15:00:00,922460,EN_Category_B_1,1138,1140,1140,40,45,0.8888888888888888,90.0,1.0
2026-03-23 16:00:00,922460,EN_Category_B_1,1184,1184,1001,34,45,0.7555555555555555,105.88235294117646,0.85
2026-03-23 17:00:00,922460,EN_Category_B_1,1216,1214,1077,40,45,0.8888888888888888,90.0,0.89
2026-03-23 18:00:00,922460,EN_Category_B_1,1359,1358,1358,40,45,0.8888888888888888,90.0,1.0
2026-03-23 19:00:00,922460,EN_Category_B_1,1425,1420,1420,45,45,1.0,80.0,1.0
2026-03-23 20:00:00,922460,EN_Category_B_1,1434,1439,1190,38,45,0.8444444444444444,94.73684210526316,0.83
2026-03-23 21:00:00,922460,EN_Category_B_1,1610,1609,1377,32,45,0.7111111111111111,112.5,0.86
2026-03-23 22:00:00,922460,EN_Category_B_1,1749,1745,1745,40,45,0.8888888888888888,90.0,1.0
2026-03-23 23:00:00,922460,EN_Category_B_1,1541,1546,1393,40,45,0.8888888888888888,90.0,0.9
2026-03-23 00:00:00,915797,TR_Category_B_1,786,783,783,16,35,0.45714285714285713,225.0,1.0
2026-03-23 01:00:00,915797,TR_Category_B_1,785,786,749,27,35,0.7714285714285715,133.33333333333334,0.95
2026-03-23 02:00:00,915797,TR_Category_B_1,762,764,746,17,35,0.4857142857142857,211.76470588235293,0.98
2026-03-23 03:00:00,915797,TR_Category_B_1,670,666,666,27,35,0.7714285714285715,133.33333333333334,1.0
2026-03-23 04:00:00,915797,TR_Category_B_1,477,476,441,13,35,0.37142857142857144,276.9230769230769,0.93
2026-03-23 05:00:00,915797,TR_Category_B_1,285,280,246,23,35,0.6571428571428571,156.52173913043478,0.88
2026-03-23 06:00:00,915797,TR_Category_B_1,292,292,292,19,35,0.5428571428571428,189.47368421052633,1.0
2026-03-23 07:00:00,915797,TR_Category_B_1,261,259,259,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-23 08:00:00,915797,TR_Category_B_1,268,269,248,21,35,0.6,171.42857142857142,0.92
2026-03-23 09:00:00,915797,TR_Category_B_1,367,367,367,13,35,0.37142857142857144,276.9230769230769,1.0
2026-03-23 10:00:00,915797,TR_Category_B_1,345,347,328,23,35,0.6571428571428571,156.52173913043478,0.95
2026-03-23 11:00:00,915797,TR_Category_B_1,351,352,306,13,35,0.37142857142857144,276.9230769230769,0.87
2026-03-23 12:00:00,915797,TR_Category_B_1,488,483,426,28,35,0.8,128.57142857142858,0.88
2026-03-23 13:00:00,915797,TR_Category_B_1,525,522,424,16,35,0.45714285714285713,225.0,0.81
2026-03-23 14:00:00,915797,TR_Category_B_1,666,666,632,25,35,0.7142857142857143,144.0,0.95
2026-03-23 15:00:00,915797,TR_Category_B_1,773,769,769,20,35,0.5714285714285714,180.0,1.0
2026-03-23 16:00:00,915797,TR_Category_B_1,830,829,829,18,35,0.5142857142857142,200.0,1.0
2026-03-23 17:00:00,915797,TR_Category_B_1,820,815,687,14,35,0.4,257.14285714285717,0.84
2026-03-23 18:00:00,915797,TR_Category_B_1,884,886,886,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-23 19:00:00,915797,TR_Category_B_1,968,967,829,20,35,0.5714285714285714,180.0,0.86
2026-03-23 20:00:00,915797,TR_Category_B_1,923,920,920,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-23 21:00:00,915797,TR_Category_B_1,1050,1046,1046,25,35,0.7142857142857143,144.0,1.0
2026-03-23 22:00:00,915797,TR_Category_B_1,1118,1121,910,24,35,0.6857142857142857,150.0,0.81
2026-03-23 23:00:00,915797,TR_Category_B_1,950,946,946,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-23 00:00:00,225399,EN_Category_C_1,1167,1163,1136,17,25,0.68,211.76470588235293,0.98
2026-03-23 01:00:00,225399,EN_Category_C_1,1140,1138,1138,25,25,1.0,144.0,1.0
2026-03-23 02:00:00,225399,EN_Category_C_1,1082,1079,1079,15,25,0.6,240.0,1.0
2026-03-23 03:00:00,225399,EN_Category_C_1,986,987,813,15,25,0.6,240.0,0.82
2026-03-23 04:00:00,225399,EN_Category_C_1,809,814,814,19,25,0.76,189.47368421052633,1.0
2026-03-23 05:00:00,225399,EN_Category_C_1,471,470,468,26,25,1.04,138.46153846153845,1.0
2026-03-23 06:00:00,225399,EN_Category_C_1,472,467,467,21,25,0.84,171.42857142857142,1.0
2026-03-23 07:00:00,225399,EN_Category_C_1,400,400,400,24,25,0.96,150.0,1.0
2026-03-23 08:00:00,225399,EN_Category_C_1,510,514,512,15,25,0.6,240.0,1.0
2026-03-23 09:00:00,225399,EN_Category_C_1,532,530,494,16,25,0.64,225.0,0.93
2026-03-23 10:00:00,225399,EN_Category_C_1,576,580,469,27,25,1.08,133.33333333333334,0.81
2026-03-23 11:00:00,225399,EN_Category_C_1,609,611,611,13,25,0.52,276.9230769230769,1.0
2026-03-23 12:00:00,225399,EN_Category_C_1,689,685,683,26,25,1.04,138.46153846153845,1.0
2026-03-23 13:00:00,225399,EN_Category_C_1,821,822,822,17,25,0.68,211.76470588235293,1.0
2026-03-23 14:00:00,225399,EN_Category_C_1,1012,1013,940,24,25,0.96,150.0,0.93
2026-03-23 15:00:00,225399,EN_Category_C_1,1223,1218,1218,12,25,0.48,300.0,1.0
2026-03-23 16:00:00,225399,EN_Category_C_1,1195,1191,1191,18,25,0.72,200.0,1.0
2026-03-23 17:00:00,225399,EN_Category_C_1,1262,1260,1146,17,25,0.68,211.76470588235293,0.91
2026-03-23 18:00:00,225399,EN_Category_C_1,1334,1339,1080,17,25,0.68,211.76470588235293,0.81
2026-03-23 19:00:00,225399,EN_Category_C_1,1422,1425,1219,16,25,0.64,225.0,0.86
2026-03-23 20:00:00,225399,EN_Category_C_1,1413,1415,1415,16,25,0.64,225.0,1.0
2026-03-23 21:00:00,225399,EN_Category_C_1,1608,1604,1365,18,25,0.72,200.0,0.85
2026-03-23 22:00:00,225399,EN_Category_C_1,1687,1687,1387,13,25,0.52,276.9230769230769,0.82
2026-03-23 23:00:00,225399,EN_Category_C_1,1567,1564,1564,22,25,0.88,163.63636363636363,1.0
2026-03-23 00:00:00,857497,EN_Category_C_2,780,784,784,22,35,0.6285714285714286,163.63636363636363,1.0
2026-03-23 01:00:00,857497,EN_Category_C_2,690,687,562,32,35,0.9142857142857143,112.5,0.82
2026-03-23 02:00:00,857497,EN_Category_C_2,742,742,742,25,35,0.7142857142857143,144.0,1.0
2026-03-23 03:00:00,857497,EN_Category_C_2,601,604,558,23,35,0.6571428571428571,156.52173913043478,0.92
2026-03-23 04:00:00,857497,EN_Category_C_2,485,483,483,20,35,0.5714285714285714,180.0,1.0
2026-03-23 05:00:00,857497,EN_Category_C_2,301,301,301,28,35,0.8,128.57142857142858,1.0
2026-03-23 06:00:00,857497,EN_Category_C_2,261,260,260,25,35,0.7142857142857143,144.0,1.0
2026-03-23 07:00:00,857497,EN_Category_C_2,251,254,254,25,35,0.7142857142857143,144.0,1.0
2026-03-23 08:00:00,857497,EN_Category_C_2,262,258,219,34,35,0.9714285714285714,105.88235294117646,0.85
2026-03-23 09:00:00,857497,EN_Category_C_2,298,293,293,24,35,0.6857142857142857,150.0,1.0
2026-03-23 10:00:00,857497,EN_Category_C_2,317,318,318,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-23 11:00:00,857497,EN_Category_C_2,420,424,404,20,35,0.5714285714285714,180.0,0.95
2026-03-23 12:00:00,857497,EN_Category_C_2,472,474,474,29,35,0.8285714285714286,124.13793103448276,1.0
2026-03-23 13:00:00,857497,EN_Category_C_2,534,537,437,30,35,0.8571428571428571,120.0,0.81
2026-03-23 14:00:00,857497,EN_Category_C_2,604,601,601,29,35,0.8285714285714286,124.13793103448276,1.0
2026-03-23 15:00:00,857497,EN_Category_C_2,717,720,720,32,35,0.9142857142857143,112.5,1.0
2026-03-23 16:00:00,857497,EN_Category_C_2,813,809,809,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-23 17:00:00,857497,EN_Category_C_2,805,809,809,24,35,0.6857142857142857,150.0,1.0
2026-03-23 18:00:00,857497,EN_Category_C_2,874,870,870,32,35,0.9142857142857143,112.5,1.0
2026-03-23 19:00:00,857497,EN_Category_C_2,865,865,865,32,35,0.9142857142857143,112.5,1.0
2026-03-23 20:00:00,857497,EN_Category_C_2,947,952,952,21,35,0.6,171.42857142857142,1.0
2026-03-23 21:00:00,857497,EN_Category_C_2,1009,1011,1011,24,35,0.6857142857142857,150.0,1.0
2026-03-23 22:00:00,857497,EN_Category_C_2,1132,1133,1133,32,35,0.9142857142857143,112.5,1.0
2026-03-23 23:00:00,857497,EN_Category_C_2,942,940,808,22,35,0.6285714285714286,163.63636363636363,0.86
2026-03-23 00:00:00,845195,EN_Category_C_3,608,611,523,29,35,0.8285714285714286,124.13793103448276,0.86
2026-03-23 01:00:00,845195,EN_Category_C_3,624,621,621,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-23 02:00:00,845195,EN_Category_C_3,563,564,472,22,35,0.6285714285714286,163.63636363636363,0.84
2026-03-23 03:00:00,845195,EN_Category_C_3,560,557,523,25,35,0.7142857142857143,144.0,0.94
2026-03-23 04:00:00,845195,EN_Category_C_3,418,420,420,35,35,1.0,102.85714285714286,1.0
2026-03-23 05:00:00,845195,EN_Category_C_3,293,291,291,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-23 06:00:00,845195,EN_Category_C_3,277,276,274,34,35,0.9714285714285714,105.88235294117646,0.99
2026-03-23 07:00:00,845195,EN_Category_C_3,192,188,188,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-23 08:00:00,845195,EN_Category_C_3,274,271,251,30,35,0.8571428571428571,120.0,0.93
2026-03-23 09:00:00,845195,EN_Category_C_3,248,249,249,29,35,0.8285714285714286,124.13793103448276,1.0
2026-03-23 10:00:00,845195,EN_Category_C_3,259,264,264,32,35,0.9142857142857143,112.5,1.0
2026-03-23 11:00:00,845195,EN_Category_C_3,359,361,361,32,35,0.9142857142857143,112.5,1.0
2026-03-23 12:00:00,845195,EN_Category_C_3,395,397,397,25,35,0.7142857142857143,144.0,1.0
2026-03-23 13:00:00,845195,EN_Category_C_3,428,433,433,37,35,1.0571428571428572,97.29729729729729,1.0
2026-03-23 14:00:00,845195,EN_Category_C_3,552,550,550,29,35,0.8285714285714286,124.13793103448276,1.0
2026-03-23 15:00:00,845195,EN_Category_C_3,664,666,602,31,35,0.8857142857142857,116.12903225806451,0.9
2026-03-23 16:00:00,845195,EN_Category_C_3,669,665,665,35,35,1.0,102.85714285714286,1.0
2026-03-23 17:00:00,845195,EN_Category_C_3,601,606,606,37,35,1.0571428571428572,97.29729729729729,1.0
2026-03-23 18:00:00,845195,EN_Category_C_3,663,660,654,22,35,0.6285714285714286,163.63636363636363,0.99
2026-03-23 19:00:00,845195,EN_Category_C_3,693,697,637,34,35,0.9714285714285714,105.88235294117646,0.91
2026-03-23 20:00:00,845195,EN_Category_C_3,766,768,681,32,35,0.9142857142857143,112.5,0.89
2026-03-23 21:00:00,845195,EN_Category_C_3,863,864,827,32,35,0.9142857142857143,112.5,0.96
2026-03-23 22:00:00,845195,EN_Category_C_3,919,923,923,22,35,0.6285714285714286,163.63636363636363,1.0
2026-03-23 23:00:00,845195,EN_Category_C_3,810,807,807,37,35,1.0571428571428572,97.29729729729729,1.0
2026-03-23 00:00:00,333694,TR_Category_C_1,1180,1182,1089,23,35,0.6571428571428571,156.52173913043478,0.92
2026-03-23 01:00:00,333694,TR_Category_C_1,1041,1038,1038,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-23 02:00:00,333694,TR_Category_C_1,1051,1050,1050,24,35,0.6857142857142857,150.0,1.0
2026-03-23 03:00:00,333694,TR_Category_C_1,911,907,799,29,35,0.8285714285714286,124.13793103448276,0.88
2026-03-23 04:00:00,333694,TR_Category_C_1,690,686,686,25,35,0.7142857142857143,144.0,1.0
2026-03-23 05:00:00,333694,TR_Category_C_1,453,458,435,31,35,0.8857142857142857,116.12903225806451,0.95
2026-03-23 06:00:00,333694,TR_Category_C_1,435,434,366,28,35,0.8,128.57142857142858,0.84
2026-03-23 07:00:00,333694,TR_Category_C_1,352,357,357,30,35,0.8571428571428571,120.0,1.0
2026-03-23 08:00:00,333694,TR_Category_C_1,460,460,460,27,35,0.7714285714285715,133.33333333333334,1.0
2026-03-23 09:00:00,333694,TR_Category_C_1,447,444,444,30,35,0.8571428571428571,120.0,1.0
2026-03-23 10:00:00,333694,TR_Category_C_1,519,519,519,25,35,0.7142857142857143,144.0,1.0
2026-03-23 11:00:00,333694,TR_Category_C_1,606,608,608,22,35,0.6285714285714286,163.63636363636363,1.0
2026-03-23 12:00:00,333694,TR_Category_C_1,630,633,633,31,35,0.8857142857142857,116.12903225806451,1.0
2026-03-23 13:00:00,333694,TR_Category_C_1,788,791,766,33,35,0.9428571428571428,109.0909090909091,0.97
2026-03-23 14:00:00,333694,TR_Category_C_1,899,902,902,28,35,0.8,128.57142857142858,1.0
2026-03-23 15:00:00,333694,TR_Category_C_1,1060,1062,856,32,35,0.9142857142857143,112.5,0.81
2026-03-23 16:00:00,333694,TR_Category_C_1,1190,1188,1105,28,35,0.8,128.57142857142858,0.93
2026-03-23 17:00:00,333694,TR_Category_C_1,1219,1223,1223,25,35,0.7142857142857143,144.0,1.0
2026-03-23 18:00:00,333694,TR_Category_C_1,1200,1201,1035,33,35,0.9428571428571428,109.0909090909091,0.86
2026-03-23 19:00:00,333694,TR_Category_C_1,1330,1332,1332,37,35,1.0571428571428572,97.29729729729729,1.0
2026-03-23 20:00:00,333694,TR_Category_C_1,1429,1433,1433,34,35,0.9714285714285714,105.88235294117646,1.0
2026-03-23 21:00:00,333694,TR_Category_C_1,1573,1575,1575,36,35,1.0285714285714285,100.0,1.0
2026-03-23 22:00:00,333694,TR_Category_C_1,1642,1640,1471,26,35,0.7428571428571429,138.46153846153845,0.9
2026-03-23 23:00:00,333694,TR_Category_C_1,1392,1388,1388,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-23 00:00:00,646938,TR_Category_C_2,889,884,884,46,65,0.7076923076923077,78.26086956521739,1.0
2026-03-23 01:00:00,646938,TR_Category_C_2,853,856,795,54,65,0.8307692307692308,66.66666666666667,0.93
2026-03-23 02:00:00,646938,TR_Category_C_2,831,833,708,44,65,0.676923076923077,81.81818181818181,0.85
2026-03-23 03:00:00,646938,TR_Category_C_2,770,774,707,50,65,0.7692307692307693,72.0,0.91
2026-03-23 04:00:00,646938,TR_Category_C_2,575,572,489,44,65,0.676923076923077,81.81818181818181,0.85
2026-03-23 05:00:00,646938,TR_Category_C_2,370,367,367,56,65,0.8615384615384616,64.28571428571429,1.0
2026-03-23 06:00:00,646938,TR_Category_C_2,351,351,326,43,65,0.6615384615384615,83.72093023255815,0.93
2026-03-23 07:00:00,646938,TR_Category_C_2,289,289,270,43,65,0.6615384615384615,83.72093023255815,0.93
2026-03-23 08:00:00,646938,TR_Category_C_2,349,354,326,46,65,0.7076923076923077,78.26086956521739,0.92
2026-03-23 09:00:00,646938,TR_Category_C_2,418,419,419,46,65,0.7076923076923077,78.26086956521739,1.0
2026-03-23 10:00:00,646938,TR_Category_C_2,422,426,377,44,65,0.676923076923077,81.81818181818181,0.88
2026-03-23 11:00:00,646938,TR_Category_C_2,462,465,465,46,65,0.7076923076923077,78.26086956521739,1.0
2026-03-23 12:00:00,646938,TR_Category_C_2,586,586,572,57,65,0.8769230769230769,63.1578947368421,0.98
2026-03-23 13:00:00,646938,TR_Category_C_2,593,597,516,43,65,0.6615384615384615,83.72093023255815,0.86
2026-03-23 14:00:00,646938,TR_Category_C_2,700,704,692,43,65,0.6615384615384615,83.72093023255815,0.98
2026-03-23 15:00:00,646938,TR_Category_C_2,890,890,889,58,65,0.8923076923076924,62.06896551724138,1.0
2026-03-23 16:00:00,646938,TR_Category_C_2,951,946,834,49,65,0.7538461538461538,73.46938775510205,0.88
2026-03-23 17:00:00,646938,TR_Category_C_2,957,960,960,48,65,0.7384615384615385,75.0,1.0
2026-03-23 18:00:00,646938,TR_Category_C_2,978,980,972,58,65,0.8923076923076924,62.06896551724138,0.99
2026-03-23 19:00:00,646938,TR_Category_C_2,1051,1051,911,47,65,0.7230769230769231,76.59574468085107,0.87
2026-03-23 20:00:00,646938,TR_Category_C_2,1074,1078,1033,54,65,0.8307692307692308,66.66666666666667,0.96
2026-03-23 21:00:00,646938,TR_Category_C_2,1212,1208,1208,44,65,0.676923076923077,81.81818181818181,1.0
2026-03-23 22:00:00,646938,TR_Category_C_2,1328,1328,1293,47,65,0.7230769230769231,76.59574468085107,0.97
2026-03-23 23:00:00,646938,TR_Category_C_2,1091,1096,939,43,65,0.6615384615384615,83.72093023255815,0.86
2026-03-24 00:00:00,835745,EN_Category_A_1,778,782,782,58,65,0.8923076923076924,62.06896551724138,1.0
2026-03-24 01:00:00,835745,EN_Category_A_1,814,815,688,55,65,0.8461538461538461,65.45454545454545,0.84
2026-03-24 02:00:00,835745,EN_Category_A_1,784,782,669,62,65,0.9538461538461539,58.064516129032256,0.86
2026-03-24 03:00:00,835745,EN_Category_A_1,723,726,726,60,65,0.9230769230769231,60.0,1.0
2026-03-24 04:00:00,835745,EN_Category_A_1,517,514,514,59,65,0.9076923076923077,61.016949152542374,1.0
2026-03-24 05:00:00,835745,EN_Category_A_1,305,304,304,52,65,0.8,69.23076923076923,1.0
2026-03-24 06:00:00,835745,EN_Category_A_1,359,363,320,61,65,0.9384615384615385,59.01639344262295,0.88
2026-03-24 07:00:00,835745,EN_Category_A_1,311,310,256,59,65,0.9076923076923077,61.016949152542374,0.83
2026-03-24 08:00:00,835745,EN_Category_A_1,324,327,327,55,65,0.8461538461538461,65.45454545454545,1.0
2026-03-24 09:00:00,835745,EN_Category_A_1,381,379,379,52,65,0.8,69.23076923076923,1.0
2026-03-24 10:00:00,835745,EN_Category_A_1,384,384,384,59,65,0.9076923076923077,61.016949152542374,1.0
2026-03-24 11:00:00,835745,EN_Category_A_1,375,375,345,51,65,0.7846153846153846,70.58823529411765,0.92
2026-03-24 12:00:00,835745,EN_Category_A_1,550,550,486,61,65,0.9384615384615385,59.01639344262295,0.88
2026-03-24 13:00:00,835745,EN_Category_A_1,529,529,483,59,65,0.9076923076923077,61.016949152542374,0.91
2026-03-24 14:00:00,835745,EN_Category_A_1,693,689,689,59,65,0.9076923076923077,61.016949152542374,1.0
2026-03-24 15:00:00,835745,EN_Category_A_1,778,779,779,62,65,0.9538461538461539,58.064516129032256,1.0
2026-03-24 16:00:00,835745,EN_Category_A_1,874,878,816,64,65,0.9846153846153847,56.25,0.93
2026-03-24 17:00:00,835745,EN_Category_A_1,878,882,882,62,65,0.9538461538461539,58.064516129032256,1.0
2026-03-24 18:00:00,835745,EN_Category_A_1,943,939,881,51,65,0.7846153846153846,70.58823529411765,0.94
2026-03-24 19:00:00,835745,EN_Category_A_1,1001,1001,879,62,65,0.9538461538461539,58.064516129032256,0.88
2026-03-24 20:00:00,835745,EN_Category_A_1,977,976,976,57,65,0.8769230769230769,63.1578947368421,1.0
2026-03-24 21:00:00,835745,EN_Category_A_1,1122,1125,1125,48,65,0.7384615384615385,75.0,1.0
2026-03-24 22:00:00,835745,EN_Category_A_1,1179,1177,1034,58,65,0.8923076923076924,62.06896551724138,0.88
2026-03-24 23:00:00,835745,EN_Category_A_1,1085,1086,939,63,65,0.9692307692307692,57.142857142857146,0.86
2026-03-24 00:00:00,843874,EN_Category_A_2,777,779,779,26,35,0.7428571428571429,138.46153846153845,1.0
2026-03-24 01:00:00,843874,EN_Category_A_2,725,724,587,24,35,0.6857142857142857,150.0,0.81
2026-03-24 02:00:00,843874,EN_Category_A_2,721,724,608,22,35,0.6285714285714286,163.63636363636363,0.84
2026-03-24 03:00:00,843874,EN_Category_A_2,612,611,559,24,35,0.6857142857142857,150.0,0.91
2026-03-24 04:00:00,843874,EN_Category_A_2,433,433,358,23,35,0.6571428571428571,156.52173913043478,0.83
2026-03-24 05:00:00,843874,EN_Category_A_2,271,269,227,27,35,0.7714285714285715,133.33333333333334,0.84
2026-03-24 06:00:00,843874,EN_Category_A_2,304,304,302,32,35,0.9142857142857143,112.5,0.99
2026-03-24 07:00:00,843874,EN_Category_A_2,321,325,291,22,35,0.6285714285714286,163.63636363636363,0.9
2026-03-24 08:00:00,843874,EN_Category_A_2,293,291,291,24,35,0.6857142857142857,150.0,1.0
2026-03-24 09:00:00,843874,EN_Category_A_2,301,305,260,30,35,0.8571428571428571,120.0,0.85
2026-03-24 10:00:00,843874,EN_Category_A_2,293,291,250,28,35,0.8,128.57142857142858,0.86
2026-03-24 11:00:00,843874,EN_Category_A_2,375,372,349,21,35,0.6,171.42857142857142,0.94
2026-03-24 12:00:00,843874,EN_Category_A_2,505,507,493,32,35,0.9142857142857143,112.5,0.97
2026-03-24 13:00:00,843874,EN_Category_A_2,464,461,461,25,35,0.7142857142857143,144.0,1.0
2026-03-24 14:00:00,843874,EN_Category_A_2,619,620,620,29,35,0.8285714285714286,124.13793103448276,1.0
2026-03-24 15:00:00,843874,EN_Category_A_2,752,749,749,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-24 16:00:00,843874,EN_Category_A_2,727,731,602,20,35,0.5714285714285714,180.0,0.82
2026-03-24 17:00:00,843874,EN_Category_A_2,808,804,804,33,35,0.9428571428571428,109.0909090909091,1.0
2026-03-24 18:00:00,843874,EN_Category_A_2,814,809,743,25,35,0.7142857142857143,144.0,0.92
2026-03-24 19:00:00,843874,EN_Category_A_2,925,923,837,24,35,0.6857142857142857,150.0,0.91
2026-03-24 20:00:00,843874,EN_Category_A_2,893,893,873,19,35,0.5428571428571428,189.47368421052633,0.98
2026-03-24 21:00:00,843874,EN_Category_A_2,1039,1035,1035,18,35,0.5142857142857142,200.0,1.0
2026-03-24 22:00:00,843874,EN_Category_A_2,1129,1131,1131,23,35,0.6571428571428571,156.52173913043478,1.0
2026-03-24 23:00:00,843874,EN_Category_A_2,930,925,913,27,35,0.7714285714285715,133.33333333333334,0.99
2026-03-24 00:00:00,543211,TR_Category_A_1,1291,1292,1200,36,45,0.8,100.0,0.93
2026-03-24 01:00:00,543211,TR_Category_A_1,1223,1221,1221,36,45,0.8,100.0,1.0
2026-03-24 02:00:00,543211,TR_Category_A_1,1229,1225,1225,36,45,0.8,100.0,1.0
2026-03-24 03:00:00,543211,TR_Category_A_1,1119,1122,1122,44,45,0.9777777777777777,81.81818181818181,1.0
2026-03-24 04:00:00,543211,TR_Category_A_1,816,817,817,39,45,0.8666666666666667,92.3076923076923,1.0
